"","atc","ahl","mean","sd","conv_mean","conv_mean_comp","conv_sd","conv_sd_comp","c_B"
"206",0.50396842,0.000832368,232.791733234003,119.275546536356,447.81338068667,241.985192011804,164.215317676822,57.8966804916119,0.731859647082419
"207",0.50396842,0.00092169,236.315386655548,119.801051073084,445.51557978373,239.687391108863,159.405360055657,53.0867228704463,0.739404954446775
"208",0.50396842,0.001020596,247.026962998864,137.997048347649,457.349577175333,251.521388500466,176.415711901876,70.0970747166657,0.759693412437938
"209",0.50396842,0.001130116,266.914093453424,172.227530387838,480.808183094143,274.979994419277,205.737649643032,99.419012457821,0.774907354597231
"210",0.50396842,0.001251388,288.951346446812,209.940658082168,490.654892108112,284.826703433246,224.018380163551,117.699742978341,0.804556791162698
"211",0.50396842,0.001385674,322.100001875167,314.739084163027,525.124768684948,319.296580010081,343.049677466597,236.731040281387,0.819527229465576
"212",0.50396842,0.001534371,424.885417279931,622.19462064833,624.673973481386,418.84578480652,674.374134147962,568.055496962751,0.851737103956674
"213",0.50396842,0.001699024,515.301991412166,933.9981981462,719.92431360497,514.096124930104,915.739092113603,809.420454928392,0.854758760279922
"214",0.50396842,0.001881345,1300.56291469069,2187.61310369164,2113.09942926929,1907.27124059443,3021.24855317626,2914.92991599105,0.912211764129124
"215",0.50396842,0.002083232,2270.36723961692,3076.6530791099,3780.15824001812,3574.33005134325,4167.01813600065,4060.69949881544,0.933470175257051
"216",0.50396842,0.002306783,4195.97194129777,4277.83534805962,4006.36509613297,3800.5369074581,4106.57897002814,4000.26033284293,0.982079684477308
"217",0.50396842,0.002554323,6298.98222834743,4896.88001353707,6900.11156546062,6694.28337678575,5201.40504744005,5095.08641025484,0.993967400035996
"218",0.50396842,0.002828427,7712.77683626484,5482.05570605196,8095.50300824551,7889.67481957064,5610.22753620592,5503.90889902071,0.996409950960878
"219",0.50396842,0.003131945,9633.53897870894,6087.35291966681,10095.3349620985,9889.50677342361,5930.96889107696,5824.65025389175,0.997182395070451
"220",0.50396842,0.003468033,11359.847846608,6237.72294477838,11085.8156180949,10879.98742942,5814.47351887083,5708.15488168562,0.997266251899684
"221",0.50396842,0.003840187,11902.1443452246,6646.97194371479,12866.7710022008,12660.9428135259,7036.96398974998,6930.64535256477,0.994254756683978
"222",0.50396842,0.004252276,13280.9992074319,7062.61390372382,13575.4085523347,13369.5803636598,7115.40878757498,7009.09015038977,0.996567524373395
"223",0.50396842,0.004708587,14221.0024697757,7524.05234423908,14027.8389487505,13822.0107600756,7046.39015468842,6940.07151750321,0.996943871116428
"224",0.50396842,0.01,15205.8391857622,7917.9244764883,15135.316389219,14929.4882005442,7760.32041445396,7654.00177726875,0.997986269876274
"225",0.50396842,0.05,15747.8801709508,8044.82894995303,15200.5872807384,14994.7590920635,7568.04430691396,7461.72566972874,0.997295723267191
"226",0.672717132,0,222.451351681131,109.647411960038,427.049137168716,221.22094849385,151.375286379384,45.0566491941737,0.728143604826947
"227",0.672717132,0.000553655,230.647323947124,111.363151487256,440.267742464157,234.43955378929,156.069624900085,49.7509877148748,0.728285116109192
"228",0.672717132,0.000613067,231.954784931293,117.711185476033,444.242488426533,238.414299751667,160.535179428665,54.2165422434542,0.735256231114046
"229",0.672717132,0.000678856,235.205027724303,118.886344086319,437.471073568345,231.642884893478,156.858268597502,50.5396314122917,0.754232519206811
"230",0.672717132,0.000751703,238.728225583629,121.324348223298,441.092140025296,235.26395135043,157.865872885794,51.5472357005833,0.756509093323804
"231",0.672717132,0.000832368,241.405781931371,126.609413947271,449.273929800259,243.445741125392,164.38132054231,58.0626833570999,0.7532673184034
"232",0.672717132,0.00092169,240.156769741168,121.077359819505,447.187251980823,241.359063305957,161.430487758567,55.1118505733569,0.749493651199667
"233",0.672717132,0.001020596,254.714339850003,143.017126804155,460.500280646918,254.672091972052,178.619697769498,72.3010605842877,0.771933120668485
"234",0.672717132,0.001130116,265.33688703414,156.493343601639,480.57532197681,274.747133301944,200.962591851861,94.6439546666505,0.776072359142231
"235",0.672717132,0.001251388,288.861216261843,197.282148513769,493.686159864314,287.857971189448,228.037279603854,121.718642418644,0.809020710761178
"236",0.672717132,0.001385674,349.409509879618,452.279492165273,525.78349163727,319.955302962404,336.790129215702,230.471492030492,0.837107623513218
"237",0.672717132,0.001534371,426.175899306717,664.789463746113,621.506207135794,415.678018460928,675.310353515847,568.991716330636,0.860701637217704
"238",0.672717132,0.001699024,419.03245685703,592.691904664941,726.48077841297,520.652589738104,922.684454962012,816.365817776801,0.845015532353313
"239",0.672717132,0.001881345,1740.9349308309,2735.49168430421,2097.41528761055,1891.58709893568,3013.6055250966,2907.28688791139,0.936060055305057
"240",0.672717132,0.002083232,992.19026858571,1902.85531814091,3757.55609481763,3551.72790614276,4116.87808412707,4010.55944694185,0.785230076527899
"241",0.672717132,0.002306783,3697.0673234615,4026.57819361776,4037.32080226506,3831.4926135902,4157.96213205215,4051.64349486694,0.976508321081922
"242",0.672717132,0.002554323,6217.43945963377,4860.52387942544,6864.9371960478,6659.10900737293,5215.5651554492,5109.24651826399,0.993808152530989
"243",0.672717132,0.002828427,7518.45926169011,5365.26281453839,8094.01310413578,7888.18491546091,5612.48101011386,5506.16237292865,0.993870275588482
"244",0.672717132,0.003131945,9664.95581104354,5930.21604405355,10058.5866751941,9852.75848651921,5955.96438127825,5849.64574409304,0.997243914438508
"245",0.672717132,0.003468033,11484.3688653733,6284.48520625232,11142.6816085821,10936.8534199072,5853.70249146983,5747.38385428462,0.997952327081449
"246",0.672717132,0.003840187,7744.32032831802,5424.76728360818,12871.9503849275,12666.1221962527,7037.7614524743,6931.44281528909,0.86864877643376
"247",0.672717132,0.004252276,13126.0392963599,6906.04546629903,13556.665567521,13350.8373788461,7172.0292172608,7065.71058007559,0.996803942937634
"248",0.672717132,0.004708587,14507.6399909084,7750.40264558875,14061.9483654244,13856.1201767496,7052.83990557399,6946.52126838878,0.995787456436921
"249",0.672717132,0.01,15225.0280700059,7973.54681422384,15063.844841558,14858.0166528832,7702.20295490344,7595.88431771823,0.997837680421767
"250",0.672717132,0.05,15618.6387061637,7855.25124210005,15128.0020224815,14922.1738338066,7554.13984274411,7447.8212055589,0.997786651220607
"251",0.897969639,0,250.266163904356,158.103231667592,456.443937729021,250.615749054154,191.818397199557,85.4997600143462,0.754824310757421
"252",0.897969639,0.000553655,254.655391458457,128.059739810044,467.013421213271,261.185232538405,194.577622191534,88.2589850063236,0.754853444216004
"253",0.897969639,0.000613067,252.444758734536,123.775608719176,471.94939481351,266.121206138644,198.51441234825,92.1957751630391,0.744388255833263
"254",0.897969639,0.000678856,258.271158435094,127.869068286063,465.689779402093,259.861590727226,194.236482404938,87.9178452197274,0.767948047724628
"255",0.897969639,0.000751703,255.954309782623,128.900343804676,469.524624636376,263.696435961509,196.205817145259,89.8871799600482,0.756667032958977
"256",0.897969639,0.000832368,261.393159396375,132.20500760087,478.82513310413,272.996944429264,203.066172958531,96.7475357733203,0.760147440112705
"257",0.897969639,0.00092169,267.066735040298,143.562363069225,476.732947088283,270.904758413417,199.210469444437,92.8918322592262,0.768363459667189
"258",0.897969639,0.001020596,273.196592255824,160.00469091933,489.538096638344,283.709907963478,214.556241735473,108.237604550262,0.772338236301817
"259",0.897969639,0.001130116,281.355042526764,174.157827757003,511.080464444401,305.252275769534,235.38322604223,129.06458885702,0.767512863089644
"260",0.897969639,0.001251388,301.95558184625,234.066186909731,523.44363920711,317.615450532243,256.035581623268,149.716944438058,0.793312182821143
"261",0.897969639,0.001385674,336.361350246202,338.272632437292,557.893200551131,352.065011876264,376.756007099687,270.437369914476,0.81619163991302
"262",0.897969639,0.001534371,422.418194769124,606.50349019857,655.988624220672,450.160435545806,719.672868018651,613.354230833441,0.835188356488037
"263",0.897969639,0.001699024,563.59638690224,1012.70994535652,746.656759222685,540.828570547818,911.334753909495,805.016116724284,0.865980246330843
"264",0.897969639,0.001881345,1562.7741859973,2604.94749188048,2158.91396691613,1953.08577824127,3067.80785133251,2961.4892141473,0.926382441787582
"265",0.897969639,0.002083232,2534.58619810796,3374.03749701819,3823.26220902988,3617.43402035501,4175.24551785159,4068.92688066638,0.945729576159622
"266",0.897969639,0.002306783,3944.84688649082,4098.86312840078,4066.85615267794,3861.02796400307,4104.4634086758,3998.14477149059,0.978377343339653
"267",0.897969639,0.002554323,6403.51506105365,4855.4585691543,6931.58581677779,6725.75762810293,5176.31917775217,5070.00054056696,0.994313789142228
"268",0.897969639,0.002828427,7961.61182548228,5422.84551862422,8144.21662157893,7938.38843290407,5651.74277518854,5545.42413800333,0.996530302539582
"269",0.897969639,0.003131945,9513.56135848834,5601.27922560201,10124.054887065,9918.22669839012,5980.11616631402,5873.79752912881,0.996954876640252
"270",0.897969639,0.003468033,11262.1554416543,6193.23622340634,11142.1618540668,10936.333665392,5856.05578884295,5749.73715165774,0.99849527977879
"271",0.897969639,0.003840187,12160.4266608218,6424.10531414731,12858.4767556256,12652.6485669507,6971.2733969215,6864.95475973629,0.996685061569574
"272",0.897969639,0.004252276,12889.5236138238,6688.59573292161,13514.3606599215,13308.5324712466,7095.8945483364,6989.57591115119,0.997205933233084
"273",0.897969639,0.004708587,13616.3055380647,6980.24831498669,14081.0852616713,13875.2570729964,7039.50316096592,6933.18452378071,0.996739088839361
"274",0.897969639,0.01,14440.200864862,7344.72731704918,15072.455033804,14866.6268451291,7762.61940465543,7656.30076747022,0.997311252121645
"275",0.897969639,0.05,14731.8371299385,7216.94738404336,15200.9738193255,14995.1456306507,7595.25879216822,7488.940154983,0.997096352254905
"276",1.198645662,0,306.098835601565,146.371588107421,512.844973020304,307.016784345437,181.873113099254,75.5544759140431,0.810770349104898
"277",1.198645662,0.000553655,304.627415867154,146.240444854147,522.532542136824,316.704353461958,183.587214728888,77.268577543677,0.793949613764158
"278",1.198645662,0.000613067,304.913504902684,145.743208186067,528.00689699231,322.178708317444,187.374857753968,81.056220568757,0.789180037777292
"279",1.198645662,0.000678856,309.44296173357,146.746889470502,520.216120905784,314.387932230918,184.77098503685,78.4523478516392,0.809058740088283
"280",1.198645662,0.000751703,312.896133422287,153.140537390918,525.865358564092,320.037169889226,185.719150185351,79.4005130001405,0.807384705125664
"281",1.198645662,0.000832368,315.392869440654,151.174009701584,533.158382612912,327.330193938046,191.591999566843,85.2733623816327,0.80470720759327
"282",1.198645662,0.00092169,313.528669110319,152.631556237524,531.958108232575,326.129919557709,188.861802246638,82.5431650614274,0.800767852876997
"283",1.198645662,0.001020596,323.544415466096,168.647664302668,546.562441297741,340.734252622875,204.521215496266,98.2025783110551,0.809344998425906
"284",1.198645662,0.001130116,335.119149666291,183.695893180879,565.941981557466,360.1137928826,226.42733271135,120.10869552614,0.812175230344319
"285",1.198645662,0.001251388,340.414566980276,181.224863301945,578.400789298159,372.572600623292,248.933772160789,142.615134975578,0.817917831654094
"286",1.198645662,0.001385674,388.223761531904,319.127935113147,609.045848609424,403.217659934558,352.352891402159,246.034254216948,0.852843249389542
"287",1.198645662,0.001534371,461.832936604823,561.820681549303,708.009582904294,502.181394229427,691.026528778143,584.707891592932,0.869093610652985
"288",1.198645662,0.001699024,519.762333148808,704.388578135863,802.156494836112,596.328306161245,904.925304364347,798.606667179137,0.873510625039893
"289",1.198645662,0.001881345,1322.73649548874,2224.18548833955,2213.52209841275,2007.69390973788,3087.2816323264,2980.96299514119,0.924472204778891
"290",1.198645662,0.002083232,2694.72905637014,3389.4649671741,3891.67676076188,3685.84857208701,4198.86326314979,4092.54462596458,0.95958114990398
"291",1.198645662,0.002306783,3955.18439216274,3960.30123705027,4118.47649788664,3912.64830921177,4092.09443014256,3985.77579295735,0.990041636925582
"292",1.198645662,0.002554323,6162.91570676937,4834.78898436362,6973.09304829602,6767.26485962115,5135.6284959265,5029.30985874129,0.993691485607484
"293",1.198645662,0.002828427,7735.98866443664,5069.59997932072,8163.25534333592,7957.42715466105,5611.24743581099,5504.92879862578,0.996033187815821
"294",1.198645662,0.003131945,9389.71845884179,5450.53282709776,10128.6876478462,9922.85945917137,5857.49203215851,5751.1733949733,0.99648853742055
"295",1.198645662,0.003468033,10570.6603742734,5385.28381434489,11181.0322781201,10975.2040894452,5820.82691559407,5714.50827840886,0.996854108861602
"296",1.198645662,0.003840187,10590.3675787508,5699.05922084466,12992.012346628,12786.1841579531,7010.8693013164,6904.55066413118,0.975281457502577
"297",1.198645662,0.004252276,13195.2606032618,6503.86138316648,13680.6340709779,13474.805882303,7150.75530009721,7044.436662912,0.997343530711893
"298",1.198645662,0.004708587,13553.1575467396,6826.17879079857,14130.3890164637,13924.5608277889,6975.14446868158,6868.82583149637,0.995862685734867
"299",1.198645662,0.01,14700.1387431843,7292.87354825125,15226.537294624,15020.7091059491,7799.43390829622,7693.115271111,0.996991277468597
"300",1.198645662,0.05,14593.0044237371,6872.69723559088,15257.8451682391,15052.0169795642,7583.54081240169,7477.22217521648,0.997433029511422
"301",1.6,0,342.391021392963,161.875607379145,549.065940037015,343.237751362148,193.169121231447,86.8504840462368,0.830564288486333
"302",1.6,0.000553655,367.210207289091,674.621692288377,560.25990370187,354.431715027003,196.991690190527,90.673053005316,0.798625560168634
"303",1.6,0.000613067,343.577611242956,161.73504505363,565.292162174506,359.46397349964,200.077975214243,93.759338029032,0.816104708213023
"304",1.6,0.000678856,353.355791565141,168.922700473626,559.368221754825,353.540033079958,196.8405147355,90.521877550289,0.840832531568016
"305",1.6,0.000751703,356.796777886957,169.188387296054,562.642997162453,356.814808487587,198.852858933054,92.5342217478433,0.842942164202402
"306",1.6,0.000832368,361.46990021098,172.566360277307,571.061185451289,365.232996776422,204.781352308708,98.4627151234977,0.841330381687866
"307",1.6,0.00092169,363.249200592149,174.080591712793,567.746065727279,361.917877052412,201.601607366639,95.282970181428,0.845856811533263
"308",1.6,0.001020596,364.801898164158,177.774935387907,580.428091371985,374.599902697119,215.169097001959,108.850459816749,0.840809187296751
"309",1.6,0.001130116,361.757794307,173.720725225737,601.551365486047,395.723176811181,234.289386563428,127.970749378217,0.818913389579448
"310",1.6,0.001251388,403.769267889316,228.475681391717,613.167536272651,407.339347597784,253.872033239622,147.553396054411,0.867270324796548
"311",1.6,0.001385674,444.348654674041,331.580863414093,647.362852731995,441.534664057129,359.072994813565,252.754357628354,0.884710141141302
"312",1.6,0.001534371,514.606978385116,527.589065092177,744.819269058634,538.991080383767,692.207012358403,585.888375173192,0.898448976932702
"313",1.6,0.001699024,611.74701312509,890.912472466975,838.365894773772,632.537706098906,905.586809133571,799.26817194836,0.903274849904351
"314",1.6,0.001881345,1240.41703928798,1950.28955356005,2253.1725355029,2047.34434682803,3059.41056049605,2953.09192331084,0.923982703720728
"315",1.6,0.002083232,2218.01822187541,3076.76174949894,3907.78611031768,3701.95792164281,4155.31544884531,4048.9968116601,0.933919184478398
"316",1.6,0.002306783,2847.25366542408,3304.74570863153,4137.41593804567,3931.5877493708,4110.00965742308,4003.69102023787,0.962668400071948
"317",1.6,0.002554323,5883.22816027724,4874.06625212193,7014.5185438207,6808.69035514583,5185.95926321251,5079.6406260273,0.988052933754588
"318",1.6,0.002828427,7655.44105619341,5168.13482824375,8225.20185356672,8019.37366489185,5590.69849171715,5484.37985453194,0.995402527464728
"319",1.6,0.003131945,9424.13298366815,5501.74740615217,10246.5185508232,10040.6903621483,6019.52897661862,5913.21033943341,0.995982479711173
"320",1.6,0.003468033,11266.6130318664,5992.86245360839,11254.3609374199,11048.532748745,5845.05234687436,5738.73370968915,0.99789131105258
"321",1.6,0.003840187,9450.79588466818,5887.86530841869,12996.0099841683,12790.1817954934,6968.55987136965,6862.24123418444,0.935115812149898
"322",1.6,0.004252276,13285.145231047,6785.64164112975,13664.4671044766,13458.6389158017,7121.21283896174,7014.89420177653,0.997198310820176
"323",1.6,0.004708587,14251.088262824,7327.73902823111,14123.3286221135,13917.5004334387,6992.15019801869,6885.83156083348,0.996925589028408
"324",1.6,0.01,15123.2600051129,7686.38198996983,15195.0254730237,14989.1972843488,7676.33841442988,7570.01977724467,0.997585966684109
"325",1.6,0.05,15281.2855006579,7498.46063913619,15293.3912597017,15087.5630710268,7585.13911438031,7478.8204771951,0.998275316143794
"326",2.135743767,0,464.02680858297,206.64886848653,668.232391021662,462.404202346795,231.287323925807,124.968686740596,0.887583622689964
"327",2.135743767,0.000553655,477.222528695031,212.163699181454,680.592752791204,474.764564116337,234.296258803021,127.97762161781,0.890898171835927
"328",2.135743767,0.000613067,482.979536171056,212.054376911364,685.212705795448,479.384517120581,236.970126158636,130.651488973426,0.894616942649836
"329",2.135743767,0.000678856,485.826578537673,213.032650127773,678.506752376261,472.678563701395,235.018142483867,128.699505298656,0.903135414314421
"330",2.135743767,0.000751703,482.362665009815,212.787056679796,684.118746951066,478.290558276199,235.91029489366,129.59165770845,0.894799548762865
"331",2.135743767,0.000832368,489.404244434219,217.984877532568,691.611904874034,485.783716199168,240.522981437217,134.204344252006,0.896458666467822
"332",2.135743767,0.00092169,503.274495283092,219.296441841152,688.806172472184,482.977983797317,238.367784381791,132.049147196581,0.911417173926251
"333",2.135743767,0.001020596,491.471268179355,219.425307281235,702.249927496323,496.421738821456,247.679410980988,141.360773795778,0.891773916742418
"334",2.135743767,0.001130116,511.364935138747,237.318057139238,723.217197423837,517.38900874897,268.105304574893,161.786667389683,0.897817167405444
"335",2.135743767,0.001251388,532.447046956755,251.940733496591,736.998564599566,531.170375924699,289.896881926661,183.578244741451,0.912047257623102
"336",2.135743767,0.001385674,559.837955309425,309.684046173017,770.231815364622,564.403626689756,388.64890240122,282.330265216009,0.918647418856678
"337",2.135743767,0.001534371,624.949965576671,489.104256112613,864.930699798475,659.102511123609,682.092133023336,575.773495838126,0.92505939553289
"338",2.135743767,0.001699024,792.606916237528,852.478029644272,953.316248936983,747.488060262116,904.783696628285,798.465059443074,0.950903520230383
"339",2.135743767,0.001881345,1117.58074683913,1637.19898967435,2396.8166367555,2190.98844808063,3093.1601397278,2986.84150254259,0.909264007016967
"340",2.135743767,0.002083232,1832.78546060936,2393.16382359431,4020.89624931161,3815.06806063674,4146.25703854937,4039.93840136416,0.910409503382169
"341",2.135743767,0.002306783,2612.49717431557,3106.13864101897,4288.5261746376,4082.69798596273,4158.69681812234,4052.37818093713,0.951867214682849
"342",2.135743767,0.002554323,5651.46161488283,4519.49338627405,7093.10696031107,6887.2787716362,5116.64471135776,5010.32607417255,0.984433299253665
"343",2.135743767,0.002828427,7519.33219963849,5093.96638735543,8336.11601871669,8130.28783004182,5572.57222835168,5466.25359116647,0.995017307957008
"344",2.135743767,0.003131945,9132.21484102816,5040.25627074493,10337.3051655655,10131.4769768906,5953.04668408079,5846.72804689558,0.993131432230535
"345",2.135743767,0.003468033,10226.3087960989,5248.89298115212,11306.1010621886,11100.2728735138,5767.14887353962,5660.8302363544,0.99247868467957
"346",2.135743767,0.003840187,11572.0816006681,5791.8748024114,13105.0228270517,12899.1946383769,6969.23821144709,6862.91957426188,0.990712303989946
"347",2.135743767,0.004252276,12837.388182392,6219.54546497405,13843.6245164074,13637.7963277325,7128.29342399175,7021.97478680654,0.994661741397294
"348",2.135743767,0.004708587,13427.5176703381,6614.17795320945,14311.5791764418,14105.7509877669,7061.62804781931,6955.3094106341,0.993831722585076
"349",2.135743767,0.01,13566.840088202,6153.53174479915,15359.8566955531,15154.0285068783,7719.4947268159,7613.17608963069,0.989742292461384
"350",2.135743767,0.05,14395.1301243659,6451.49675299148,15426.6418928597,15220.8137041848,7572.15970589484,7465.84106870963,0.995340713906382
"351",2.850875898,0,697.410789110422,268.88914567213,902.083799900456,696.25561122559,288.294346207865,181.975709022654,0.931754140411146
"352",2.850875898,0.000553655,677.648360079694,265.482359137062,912.831006737214,707.002818062348,289.809632102812,183.490994917602,0.911494805834566
"353",2.850875898,0.000613067,704.658118330525,271.9260659851,917.697004046603,711.868815371737,292.460559872828,186.141922687617,0.928088886181459
"354",2.850875898,0.000678856,702.643713838815,263.89764545457,911.718771414102,705.890582739236,291.815493891944,185.496856706733,0.930341521004336
"355",2.850875898,0.000751703,706.619238826923,268.857000342812,915.975115294632,710.146926619766,291.043614351474,184.724977166263,0.930409200993862
"356",2.850875898,0.000832368,714.239167272185,269.504276938263,924.985573609408,719.157384934541,296.497142508952,190.178505323741,0.930884131520443
"357",2.850875898,0.00092169,702.655714037427,271.808903636913,922.547351092503,716.719162417637,292.680378801093,186.361741615882,0.923323523478149
"358",2.850875898,0.001020596,719.046948339133,277.694197350209,934.237659419393,728.409470744527,303.151047498722,196.832410313512,0.929379712238631
"359",2.850875898,0.001130116,733.22919881663,277.266042680337,955.478289421807,749.65010074694,317.48554541643,211.166908231219,0.929035789509049
"360",2.850875898,0.001251388,754.258003431605,304.860689376675,967.90877384066,762.080585165793,333.965166546572,227.646529361362,0.936016859270312
"361",2.850875898,0.001385674,790.055061813257,386.066979532855,1002.21932580178,796.391137126909,427.830689562562,321.512052377351,0.944704905124896
"362",2.850875898,0.001534371,856.89904551663,606.149894243903,1103.83074569176,898.002557016892,734.8420703184,628.52343313319,0.944086518264744
"363",2.850875898,0.001699024,971.919356902501,900.171585864664,1194.80187036346,988.973681688593,946.120758754751,839.80212156954,0.956416063284689
"364",2.850875898,0.001881345,1265.44410784596,1484.23378959812,2602.11881057392,2396.29062189905,3080.33089951171,2974.0122623265,0.908715309319333
"365",2.850875898,0.002083232,2254.55865521899,2853.31631774908,4264.17172446951,4058.34353579464,4179.16701993514,4072.84838274993,0.925298814834402
"366",2.850875898,0.002306783,3644.64814963791,3802.25089309669,4540.01020145859,4334.18201278372,4191.6892057967,4085.37056861149,0.983982024180463
"367",2.850875898,0.002554323,4633.84528827861,3978.28874422994,7355.84127390337,7150.0130852285,5163.24694298877,5056.92830580356,0.944567426550308
"368",2.850875898,0.002828427,6248.2051895151,4416.66463808052,8584.87301935074,8379.04483067587,5638.23327141949,5531.91463423427,0.966227894719799
"369",2.850875898,0.003131945,9912.97480528391,5734.11186537002,10535.214955046,10329.3867663711,5936.50307679755,5830.18443961234,0.995978938375812
"370",2.850875898,0.003468033,11105.3846332893,6081.77058380015,11582.7423186137,11376.9141299389,5804.38490467077,5698.06626748556,0.994462215028058
"371",2.850875898,0.003840187,12650.6325119764,6786.93399048435,13362.5000268287,13156.6718381538,7009.05182653669,6902.73318935148,0.995894897601453
"372",2.850875898,0.004252276,14111.2760199253,7109.73132676446,14110.3869354543,13904.5587467794,7208.00447510669,7101.68583792148,0.998069836446684
"373",2.850875898,0.004708587,15413.2200612715,7675.69659019887,14538.3782294461,14332.5500407712,7085.59242383698,6979.27378665177,0.994533350224679
"374",2.850875898,0.01,15848.8921496361,7823.3687829445,15475.8363487648,15270.0081600899,7623.79258434687,7517.47394716166,0.997680289182416
"375",2.850875898,0.05,15878.3589606298,7538.03704963374,15568.0702402373,15362.2420515624,7528.53569496062,7422.21705777541,0.997868531868244
"376",3.805462768,0,819.344493630874,288.259201276058,1025.01607777681,819.187889101947,307.601690506205,201.283053320994,0.940262959370116
"377",3.805462768,0.000553655,792.912391647425,283.493648731392,1035.51488744106,829.68669876619,308.09304139872,201.774404213509,0.915760034480071
"378",3.805462768,0.000613067,793.805750898355,278.613828305003,1040.90745154481,835.079262869947,311.089844730123,204.771207544912,0.914642362807129
"379",3.805462768,0.000678856,815.472606487385,286.590704486827,1033.91354258928,828.085353914416,309.095323324539,202.776686139328,0.932697078948928
"380",3.805462768,0.000751703,818.585406995349,291.358547386616,1038.66056596779,832.832377292919,310.07531764147,203.756680456259,0.932744142838657
"381",3.805462768,0.000832368,834.014874619464,294.601365022458,1047.27623488769,841.448046212819,312.914025001592,206.595387816382,0.937609578461117
"382",3.805462768,0.00092169,835.221133718607,295.101630185095,1044.87252494746,839.044336272589,312.633347924978,206.314710739768,0.93882742384254
"383",3.805462768,0.001020596,802.599109991786,287.286642704147,1057.55293728177,851.724748606901,320.806458911354,214.487821726144,0.913859419772189
"384",3.805462768,0.001130116,838.840205434375,292.276499452576,1078.19023308269,872.362044407827,336.284881691632,229.966244506421,0.927737914104876
"385",3.805462768,0.001251388,868.551034054875,310.624767764478,1092.79703950737,886.968850832506,352.726886981603,246.408249796392,0.939381855277026
"386",3.805462768,0.001385674,904.393935877796,355.484148051634,1122.56036337961,916.73217470474,424.26876727363,317.950130088419,0.948942017435069
"387",3.805462768,0.001534371,952.424147736477,486.913479752885,1215.55975819434,1009.73156951948,703.872844994791,597.55420780958,0.945521096919515
"388",3.805462768,0.001699024,970.167135095956,523.354468884028,1316.2072614667,1110.37907279184,955.743609014934,849.424971829723,0.938770342621126
"389",3.805462768,0.001881345,1304.43685299079,1316.95807835614,2728.74597368326,2522.91778500839,3086.36419396273,2980.04555677752,0.898437747596658
"390",3.805462768,0.002083232,1612.30764241908,1980.51607553557,4392.6959963886,4186.86780771374,4151.52835684533,4045.20971966012,0.82867004097006
"391",3.805462768,0.002306783,3587.6881474028,3809.82633205368,4633.99437307095,4428.16618439608,4145.45331379966,4039.13467661445,0.977724967056313
"392",3.805462768,0.002554323,4656.60870949256,3842.61980958514,7503.85006736481,7298.02187868994,5169.75487138149,5063.43623419628,0.940119521905574
"393",3.805462768,0.002828427,7677.62244790128,5178.26053159527,8680.2293708827,8474.40118220784,5565.33281933889,5459.01418215367,0.990308386973614
"394",3.805462768,0.003131945,8869.9666154017,5559.45247951976,10655.9919583957,10450.1637697209,5956.21001794684,5849.89138076163,0.978722704400273
"395",3.805462768,0.003468033,10911.2914388846,5330.34307887503,11714.8611452316,11509.0329565568,5874.00580274412,5767.68716555891,0.996399227011441
"396",3.805462768,0.003840187,13145.2897693393,6633.94500720415,13442.2066502668,13236.378461592,7042.92145438002,6936.60281719481,0.998264669444853
"397",3.805462768,0.004252276,14232.9584196312,7100.82973734962,14166.4326544716,13960.6044657968,7081.40794458307,6975.08930739786,0.998351692646581
"398",3.805462768,0.004708587,15254.7205130432,7337.84185558577,14670.255289151,14464.4271004761,7036.67834863256,6930.35971144735,0.996798482463668
"399",3.805462768,0.01,15521.5616821366,7290.46199701933,15701.6376504495,15495.8094617747,7712.06404534956,7605.74540816435,0.997960668496178
"400",3.805462768,0.05,14849.5891480586,6660.13413575411,15779.9366789517,15574.1084902769,7567.4633208002,7461.14468361499,0.995434076683305
"401",5.079683366,0,1145.33318541927,336.706915564981,1351.02828850712,1145.20009983226,351.142250558398,244.823613373188,0.952709689860494
"402",5.079683366,0.000553655,1157.36456129841,343.692614214081,1361.54130924011,1155.71312056524,352.736233713812,246.417596528602,0.954320662135011
"403",5.079683366,0.000613067,1150.67876494107,337.521262161164,1366.8064465276,1160.97825785273,354.808265487985,248.489628302775,0.949621084502221
"404",5.079683366,0.000678856,1173.68463907844,344.977726760105,1359.6544568537,1153.82626817884,352.759808041411,246.441170856201,0.961772555879681
"405",5.079683366,0.000751703,1175.14979557002,340.562319849832,1364.53916142936,1158.7109727545,353.370976128407,247.052338943196,0.960544209120474
"406",5.079683366,0.000832368,1186.68246662352,402.551431927287,1371.90117231057,1166.0729836357,357.192840893699,250.874203708489,0.960833921583183
"407",5.079683366,0.00092169,1189.91453353138,356.416871058767,1370.64029215684,1164.81210348197,355.630005363611,249.3113681784,0.96214472152439
"408",5.079683366,0.001020596,1175.05342737165,338.900509640673,1384.14981028512,1178.32162161026,364.511689243982,258.193052058771,0.954732614042105
"409",5.079683366,0.001130116,1209.06541506875,351.675811778063,1405.35452781741,1199.52633914254,377.084756354188,270.766119168978,0.960822747107934
"410",5.079683366,0.001251388,1218.6154726511,380.832622635403,1415.81990840447,1209.9917197296,389.25484426934,282.936207084129,0.960369557930273
"411",5.079683366,0.001385674,1254.60984537497,412.968668385457,1447.17294840885,1241.34475973399,459.808817635239,353.490180450028,0.966073573624692
